IO_ID,Address,OccupantName,StructureName,PropUseType,PropUseTypeDescription,InspectionType_Full,LatestInspDate,InspWithinLastYear,address_id,lon,lat
154500,18222 Livernois,RIVERS MANAGEMENT & INVESTMENT GROUP INC,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/25/2022 15:55,Yes,236403,-83.140797,42.42485
154659,18614 Fenkell,Panda Chinese Restaurant,Grand Land Shopping Center,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/25/2022 15:00,Yes,123092,-83.224255,42.40163
154498,18200 Livernois,CITY OIL CHANGE DETROIT INC.,,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,3/25/2022 14:00,Yes,236418,-83.140731,42.424688
154658,18612 Fenkell,Nail zone,Grand Land Shopping Center,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/25/2022 14:00,Yes,123091,-83.224255,42.40163
154555,8113 Schaefer,Go Go's Bake Shoppe,Go Go's Bake Shoppe,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/25/2022 13:25,Yes,191613,-83.177576,42.352961
154657,18610 Fenkell,Oak Street Health,,341," Clinic, Clinic-type Infirmary",ANNUAL Business Occupancy,3/25/2022 13:00,Yes,352579,-83.224251,42.401665
154497,18000 Livernois,LIVERNOIS INVESTMENT INC,Savon Food,UUU, Undetermined,ANNUAL Mercantile Occupancy,3/25/2022 13:00,Yes,236772,-83.140698,42.423008
154496,18135 Livernois,EARL RUBY CLEANERS,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/25/2022 12:30,Yes,9924,-83.14159,42.424048
154509,735 Randolph,CITY OF DETROIT-WATER & SEWERAGE DEPT,WATER BOARD BUILDING,500," Mercantile, Business - Other",ANNUAL High Rise,3/25/2022 11:55,Yes,,,
154494,18237 Livernois,BIG D' BARBER & BEAUTY SCHOOL,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/25/2022 11:30,Yes,9031,-83.141498,42.425004
154655,18608 Fenkell,Super Best Beauty Supply,Grand Land Shopping Center,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/25/2022 11:00,Yes,123090,-83.224255,42.40163
154492,18273 Livernois,COBO CLEANERS,Cobo Cleaners,564," Laundry, Dry Cleaning",ANNUAL Business Occupancy,3/25/2022 10:30,Yes,9029,-83.141556,42.425466
154491,18463 Livernois,Epic Health,Epic Health,341," Clinic, Clinic-type Infirmary",ANNUAL Business Occupancy,3/25/2022 10:00,Yes,22333,-83.141623,42.427163
154649,18453 Grand River,Metro Pcs,Metro Pcs,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/24/2022 23:00,Yes,352533,-83.222404,42.402218
154479,519 East Jefferson,Sloppy Crab,Sloppy Crab,162, Bar or Nightclub,ANNUAL Assembly Occupancy,3/24/2022 18:00,Yes,56412,-83.039683,42.331219
154577,13573 Greenfield,KUT'EM UP,KUT'EM UP,599, Business Office,ANNUAL Business Occupancy,3/24/2022 17:10,Yes,137079,-83.1985,42.386017
154423,8590 Esper,HOLY TEMPLE CHURCH,Holy Temple,131," Church, Mosque, Synagogue, Temple, Chapel",ANNUAL Assembly Occupancy,3/24/2022 16:00,Yes,216111,-83.159511,42.357185
154464,14838 West Seven Mile,Cricket Wireless,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/24/2022 16:00,Yes,351654,-83.193352,42.430714
154654,18606 Fenkell,Hook Me Up,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/24/2022 16:00,Yes,123089,-83.224255,42.40163
139659,14243 Gratiot,Maxx Beauty Supply,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/24/2022 15:51,Yes,351412,-82.97869,42.434482
154463,14824 West SEVEN MILE,Art Nails,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/24/2022 15:00,Yes,,,
154651,18604 Fenkell,BRAND LIQUIDATION,Grand Land Shopping Center,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/24/2022 15:00,Yes,352576,-83.224251,42.401657
154462,14806 West Seven Mile,ART NAILS,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/24/2022 14:30,Yes,540832,-83.192943,42.430949
154422,10025 Joy,EDDY'S & RAWAN AUTO SALES & REPAIR,RAWAN AUTO SALES & REPAIR,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,3/24/2022 14:25,Yes,216162,-83.158854,42.358596
154461,14810 West Seven Mile,AMERICAN TAX,,599, Business Office,ANNUAL Business Occupancy,3/24/2022 14:00,Yes,,,
154652,18602 Fenkell,Kidz Kingdom,Grand,100, Assembly - Other,ANNUAL Child Care Center (Day Care),3/24/2022 14:00,Yes,123088,-83.224255,42.40163
134213,14271 Gratiot,McDonald's,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/24/2022 13:34,Yes,222902,-82.978461,42.434726
154420,8656 Wyoming,LANCE'S HOMETOWN MARKET,lance's Hometown Market,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/24/2022 13:32,Yes,350232,-83.157776,42.358658
137055,14814 West Seven Mile,BOOST MOBILE,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/24/2022 13:30,Yes,351647,-83.192863,42.430729
154458,14820 West Seven Mile,ASIAN CORNED BEEF,,161, Restaurant or Cafeteria,ANNUAL Business Occupancy,3/24/2022 13:30,Yes,540833,-83.192943,42.430949
154653,18600 Fenkell,Dollar General #12459,Grand Land Shopping Center,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/24/2022 13:00,Yes,123087,-83.224255,42.40163
154428,16411 Curtis,Rutherford Winans Academy,,215, High School/Junior High School/Middle School,ANNUAL Educational,3/24/2022 12:42,Yes,65338,-83.209741,42.422463
154389,18212 West Seven Mile Road,KC MasterPeace,K C MasterPeace,UUU, Undetermined,ANNUAL Assembly Occupancy,3/24/2022 12:11,Yes,535763,-83.220841,42.430248
154394,14777 Gratiot,Detroit K-9 Pet Supplies,K-9 Dog Food,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/24/2022 12:02,Yes,216267,-82.97419,42.441068
154650,18447 Grand River,Rent a center,Rent A Center,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/24/2022 12:00,Yes,352528,-83.222328,42.402184
124376,15371 Grand River,AT&T Vermont C.O. Building,AT&T,600," Ind., Utility, Defense, Agriculture, Mining - Other",ANNUAL 302 Site,3/24/2022 11:47,Yes,128972,-83.197169,42.391743
148659,14749 Gratiot,DON'S HYDRA-MATIC SERVICE,,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,3/24/2022 11:08,Yes,220896,-82.974478,42.440663
154391,14809 Gratiot,NEW 40 MINUTES CLEANERS,NEW 40 MINUTES CLEANERS,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/24/2022 10:09,Yes,,,
135813,18250 Plymouth,Maaco Auto Inc.,Maaco Auto Inc.,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,3/24/2022 10:00,Yes,215605,-83.218966,42.372534
153651,10010 Joy,SKYLINE HOOKAH AND TOBACCO,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/24/2022 9:50,Yes,350524,-83.158264,42.359132
152502,16515 Plymouth,Premiere Banquet Hall,PREMIERE BANQUET HALL,100, Assembly - Other,ANNUAL Assembly Occupancy,3/24/2022 9:15,Yes,216388,-83.208828,42.37212
153047,3111 Grand River,Goodwill Industries of Greater Detroit,Goodwill Industries of Greater Detroit,800, Storage - Other,ANNUAL Business Occupancy,3/23/2022 21:38,Yes,348962,-83.068466,42.340118
154410,3401 Riopelle,Amore da Roma,Amore da Roma,100, Assembly - Other,ANNUAL Assembly Occupancy,3/23/2022 19:45,Yes,259000,-83.041781,42.350935
136049,12087 Greenfield,Columbus Auto Glass,Columbus Auto Glass,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Mercantile Occupancy,3/23/2022 17:45,Yes,350875,-83.198181,42.375967
151003,1585 Cherboneau,Cherboneau North,Cherboneau North Bldg.1,400, Residential - Other,ANNUAL Residential,3/23/2022 17:21,Yes,,,
151004,1575 Cherboneau,Cherboneau North,Cherboneau North Bldg 2,400, Residential - Other,ANNUAL Residential,3/23/2022 17:20,Yes,543323,-83.033235,42.34188
151005,1555 Cherboneau,Cherboneau North,Cherboneau North Bldg. 3,400, Residential - Other,ANNUAL Residential,3/23/2022 17:19,Yes,544517,-83.034029,42.341645
151007,1515 Cherboneau,Cherboneau North,Cherboneau North Bldg. 5,400, Residential - Other,ANNUAL Residential,3/23/2022 17:18,Yes,246383,-83.034981,42.341465
151006,1535 Cherboneau,Charboneau North,Cherboneau North Bldg. 4,400, Residential - Other,ANNUAL Residential,3/23/2022 17:15,Yes,543717,-83.03467,42.341309
154329,15365 Wyoming,White Castle  # 43,White Castle,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/23/2022 17:02,Yes,94860,-83.160039,42.403605
154327,8811 Greenfield,WHITE CASTLE #40,WHITE CASTLE,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/23/2022 16:00,Yes,216139,-83.197448,42.358455
154524,18451 Grand River,VIP WEAR #5 INC,Manhattan Hip Hop,UUU, Undetermined,ANNUAL Business Occupancy,3/23/2022 16:00,Yes,,,
154523,18445 Grand River,Dollar Deal,Dollar Deal,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/23/2022 15:00,Yes,123085,-83.222684,42.401855
153650,13111 Joy,DET 365 AUTO LLC,L.A. Trading,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/23/2022 14:55,Yes,351118,-83.173296,42.358304
151609,8655 Greenfield,"DHS, STATE OF MICHIGAN",Department of Human Services,UUU, Undetermined,ANNUAL Business Occupancy,3/23/2022 14:30,Yes,216106,-83.198502,42.35738
154326,20409 James Couzens,White Castle # 38,White Castle,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/23/2022 14:30,Yes,70083,-83.200717,42.441872
154522,18435 Grand River,VIP WEAR,Rainbow,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/23/2022 14:00,Yes,352519,-83.222718,42.401446
154521,18509 Grand River,PIZZA PALACE & FISH EXPRESS 1,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/23/2022 13:00,Yes,352551,-83.223465,42.40218
154520,18505 Grand River,CHECK N GO #2420,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/23/2022 12:00,Yes,352549,-83.22348,42.402176
154325,16737 Harper,White Castle #59,White Castle,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/23/2022 11:30,Yes,303763,-82.939899,42.414643
154518,18501 Grand River,Game stop #0979,Game Stop,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/23/2022 11:00,Yes,123086,-83.223455,42.402156
154383,1450 East Jefferson,YONDOTEGA CLUB,,100, Assembly - Other,ANNUAL Assembly Occupancy,3/23/2022 10:43,Yes,239215,-83.031291,42.333838
154430,15888 Archdale,Head start,ST TIMOTHY UNITED METHODIST CHURCH,131," Church, Mosque, Synagogue, Temple, Chapel",ANNUAL Child Care Center (Day Care),3/22/2022 19:31,Yes,146194,-83.215975,42.407922
154426,20118 Schoolcraft,Bibical Faith Ministries,,100, Assembly - Other,ANNUAL Institutional Occupancy,3/22/2022 16:19,Yes,143803,-83.238459,42.386493
154838,8635 Eight Mile Road West,Tire Change,,UUU, Undetermined,ANNUAL Business Occupancy,3/22/2022 15:28,Yes,,,
154469,1502 Randolph,La Casa De La Habana Detroit,,162, Bar or Nightclub,ANNUAL Assembly Occupancy,3/22/2022 15:10,Yes,18576,-83.045991,42.336635
154267,12950 Fenkell,BOND LIQUOR,Bond Liquor,UUU, Undetermined,ANNUAL Mercantile Occupancy,3/22/2022 15:09,Yes,93585,-83.172358,42.402398
154370,13207 West McNichols,JHMB Inc. LIQUOR STORE,,UUU, Undetermined,ANNUAL Business Occupancy,3/22/2022 15:09,Yes,88911,-83.175734,42.416344
154311,21370 McNichols,Coney Island,,161, Restaurant or Cafeteria,ANNUAL Business Occupancy,3/22/2022 14:42,Yes,353173,-83.25248,42.415172
118171,2101 West Lafayette,"420 RELIEF LLC, D.B.A. CORKTOWN COLLECTIVE",LOFTS @ LAFAYETTE,UUU, Undetermined,ANNUAL Residential,3/22/2022 14:36,Yes,244957,-83.070582,42.321541
154369,19601 Grand River,AUNTIE BETTY'S CAFE,Aunt Betty's Cafe,100, Assembly - Other,ANNUAL Mercantile Occupancy,3/22/2022 14:35,Yes,127204,-83.235359,42.407313
154368,19640 Grand River,"National Tax services, Inc.",,599, Business Office,ANNUAL Business Occupancy,3/22/2022 14:30,Yes,123664,-83.235739,42.407997
154310,24525 Grand River,BTR Collegiate Seminar LLC,BTR Collegiate Seminar LLC,UUU, Undetermined,ANNUAL Business Occupancy,3/22/2022 14:07,Yes,133003,-83.283339,42.426409
153015,18306 Grand River,Grand River Lube Inc.,Grand River Lube,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,3/22/2022 13:59,Yes,123075,-83.221323,42.402236
154266,12933 Fenkell,Green Life Lounge,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/22/2022 13:40,Yes,537251,-83.172138,42.401987
154265,12712 Fenkell,LITTLE CAESARS #64,LITTLE CAESARS,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/22/2022 12:11,Yes,93702,-83.169844,42.402491
154270,15035 East Seven Mile,Cedar Grove Missionary Baptist Church,Cedar Grove Missionary Baptist Church,100, Assembly - Other,ANNUAL Assembly Occupancy,3/22/2022 9:32,Yes,151966,-82.96736,42.435566
154367,24363 West Grand River,Michigan Supply & Provisions,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/21/2022 20:55,Yes,109406,-83.281224,42.425556
154260,22251 Grand River,National Tire Service,National Tire Express,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Business Occupancy,3/21/2022 19:58,Yes,353233,-83.260886,42.417424
154258,22305 Grand River,Highway Auto Sales,Highway Auto Sales,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Business Occupancy,3/21/2022 19:51,Yes,353235,-83.26161,42.417517
154257,22345 Grand River,"KFC/FQSR, LLC dba KBP Foods",KFC,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/21/2022 18:51,Yes,353240,-83.261877,42.4178
154256,22365 Grand River,NICKY D's CONEY ISLAND,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/21/2022 18:44,Yes,108790,-83.262296,42.417968
154255,22476 Grand River,"MOTOWN QUALITY SERVICE, INC.",,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,3/21/2022 14:13,Yes,112681,-83.263499,42.419257
154253,22401 Grand River,ELLIS MEMORIAL FUNERAL HOME,Ellis Funeral Home,UUU, Undetermined,ANNUAL Business Occupancy,3/21/2022 12:22,Yes,108791,-83.262839,42.418139
154252,22326 Grand River,FURNITURE & BEYOND,Furniture & Beyond,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/21/2022 11:18,Yes,353237,-83.26153,42.418529
154250,22222 Grand River,Wendy's,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/21/2022 11:12,Yes,112724,-83.260341,42.417987
154247,22200 Grand River,FAMILY DOLLAR #28997,FAMILY DOLLAR #8997,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/21/2022 11:05,Yes,254131,-83.259658,42.41789
153343,6408 Woodward,TIME WILL TELL,,162, Bar or Nightclub,ANNUAL Assembly Occupancy,3/21/2022 9:41,Yes,540060,-83.071967,42.368797
154229,13710 East Eight Mile,Player's Lounge,Player's Lounge,162, Bar or Nightclub,ANNUAL Assembly Occupancy,3/19/2022 22:09,Yes,183630,-82.983455,42.449126
154200,19560 Grand River,Pages Bookshop,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/18/2022 20:52,Yes,352882,-83.234589,42.407337
154198,19541 Grand River,ORSONS COLLISION,,UUU, Undetermined,ANNUAL Repair Garage,3/18/2022 20:48,Yes,127190,-83.234976,42.407122
154305,19600 Grand River,Huntington Bank,19600 Grand River,592, Bank,ANNUAL Business Occupancy,3/18/2022 20:39,Yes,127202,-83.235083,42.407846
154205,14493 Gratiot,DETROIT BLUES CAFE,Detroit Blues Cafe,162, Bar or Nightclub,ANNUAL Assembly Occupancy,3/18/2022 20:29,Yes,546821,-82.976435,42.437687
154204,19910 Hoover,STATE FAIR LOUNGE,STATE FAIR LOUNGE,100, Assembly - Other,ANNUAL Assembly Occupancy,3/18/2022 20:22,Yes,181097,-83.004585,42.442062
154181,18310 West Chicago,LITTLE CAESARS FRANCHISE #163,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/18/2022 17:47,Yes,215528,-83.219582,42.365656
154197,19401 Grand River,Comerica Bank,Comerica Bank,599, Business Office,ANNUAL Business Occupancy,3/18/2022 17:33,Yes,121165,-83.233013,42.406266
154581,18330 West Chicago,Sea-way  Supermarket,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/18/2022 15:40,Yes,254489,-83.219912,42.366052
154182,18320 West Chicago,CODY LIQUOR,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/18/2022 15:31,Yes,215529,-83.219582,42.365656
154187,19460 Grand River,Grand River Health center,,341," Clinic, Clinic-type Infirmary",ANNUAL Institutional Occupancy,3/18/2022 14:40,Yes,121160,-83.233431,42.407096
154178,12700 Grand River,TOWER LIQUOR SHOPPE INC,Tower Liquor Shoppe,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/18/2022 14:11,Yes,222220,-83.168607,42.380951
154158,8825 East Jefferson,ECS Partnership McDonald's 2285,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/18/2022 13:38,Yes,332589,-82.987824,42.356695
154191,19526 Grand River,UNIVERSAL LIQUOR & WINE SHOPPE,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/18/2022 13:30,Yes,123667,-83.234291,42.407423
154180,16551 Plymouth,Sheila's chocolate Curl,,0, Property Use - Other,ANNUAL Business Occupancy,3/18/2022 12:56,Yes,352104,-83.209529,42.372186
143954,18340 West Chicago,The Spin Cycle,Spin Cycle,564," Laundry, Dry Cleaning",ANNUAL Business Occupancy,3/18/2022 12:45,Yes,175666,-83.219692,42.364758
141429,18610 Livernois,Boston Market,Boston Market,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/18/2022 11:02,Yes,352582,-83.140884,42.428383
154167,13200 East Jefferson,O'REILLY AUTO PARTS,O'Reilly Auto Parts,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/18/2022 9:29,Yes,332020,-82.950694,42.370264
153206,1505 Woodward,Sunset Growers,1505 Woodward,500," Mercantile, Business - Other",ANNUAL High Rise,3/18/2022 8:25,Yes,32729,-83.049826,42.334949
154135,475 South Schaefer,VIP AUTO PARTS,,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Repair Garage,3/17/2022 16:37,Yes,5596,-83.162898,42.286305
154134,471 South Schaefer,"ROYAL HIGHNESS PC4, LLC",Ivy League,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/17/2022 15:53,Yes,,,
154126,1529 Broadway,Detroit Beer Company,Detroit Beer company,100, Assembly - Other,ANNUAL Assembly Occupancy,3/17/2022 12:00,Yes,16283,-83.048924,42.335818
154145,78 West Adams,RUSTED CROW DETROIT,The Kales Building,500," Mercantile, Business - Other",ANNUAL Assembly Occupancy,3/17/2022 11:30,Yes,,,
154131,7939 McGraw,REMACON COMPRESSOR INC,,UUU, Undetermined,ANNUAL Industrial Occupancy,3/17/2022 8:34,Yes,350016,-83.14286,42.334492
145658,11000 East Jefferson,Core Tech LLC,Riverside Center,599, Business Office,ANNUAL Assembly Occupancy,3/16/2022 23:30,Yes,350699,-82.975013,42.364458
154077,19520 Grand River,Dubin Cleaners,,500," Mercantile, Business - Other",ANNUAL Industrial Occupancy,3/16/2022 20:37,Yes,123614,-83.234136,42.407392
149554,9850 Livernois,Royal Grill Family Restaurant,Royal Grill Family Restaurant,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/16/2022 20:28,Yes,72424,-83.138436,42.369831
152471,7316 West McNichols,Detroit Pizza Bar,,100, Assembly - Other,ANNUAL Assembly Occupancy,3/16/2022 18:23,Yes,349814,-83.144656,42.417359
154065,19391 Conant,Candy & Gips,Candy & Gips (Events),100, Assembly - Other,ANNUAL Assembly Occupancy,3/16/2022 16:55,Yes,538811,-83.076686,42.436625
154296,111 Monroe,AT&T WIRELESS,One Campus Martius Parking Structure,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/16/2022 16:15,Yes,,,
139308,13214 East Jefferson,Forever young 17 INC,Riverbend Plaza,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/16/2022 15:50,Yes,351153,-82.95005,42.370728
154295,97 Monroe,DMC Family Medicine Physicians - Campus Martius,One Campus Martius Parking structure,300," Health Care, Detention & Correction - Other",ANNUAL Business Occupancy,3/16/2022 15:45,Yes,,,
154157,19114 Livernois,CDK KREATIVE KREATION,,UUU, Undetermined,ANNUAL Business Occupancy,3/16/2022 14:45,Yes,119173,-83.141097,42.431914
139309,13222 East Jefferson,Motor City Smoothie,Riverbend Plaza,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/16/2022 14:38,Yes,351156,-82.949768,42.369938
154156,19118 Livernois,African Braids,,500," Mercantile, Business - Other",ANNUAL Business Occupancy,3/16/2022 14:15,Yes,119174,-83.141097,42.431914
122311,19132 Livernois,C. Granston Bullard,,500," Mercantile, Business - Other",ANNUAL Mercantile Occupancy,3/16/2022 13:45,Yes,322290,-83.141173,42.43227
154361,15800 West Warren,VHS AUTO SALES. INC,VHS Auto Sales,579," Motor Vehicle or Boat Sales, Services, Repair",ANNUAL Mercantile Occupancy,3/16/2022 13:18,Yes,215824,-83.20025,42.343992
